,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Payment Method_Credit Card,Payment Method_Digital Wallet,Location_Takeaway,Quantity,Price Per Unit,Total Spent,Transaction Date,Day_of_week,Month
218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-04-30,6,4
219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,5.0,5.0,2023-01-14,5,1
220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2.0,8.0,2023-03-01,2,3
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3.0,9.0,2023-11-13,0,11
222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0,2.0,2023-07-09,6,7
223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,5.0,10.0,2023-05-13,5,5
224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,2023-02-06,0,2
225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,5.0,5.0,2023-12-27,2,12
226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1.0,5.0,2023-05-18,3,5
227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-04-04,1,4
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,3.0,2023-01-17,1,1
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,15.0,2023-07-14,4,7
230,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,5.0,5.0,2023-03-29,2,3
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-09-22,4,9
232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,1.5,4.5,2023-09-30,5,9
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-08-22,1,8
234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4.0,4.0,2023-07-27,3,7
235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.0,4.0,2023-12-30,5,12
236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,5.0,6.0,2023-05-18,3,5
237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2.0,8.0,2023-12-21,3,12
238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,4.0,6.0,2023-09-28,3,9
239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3.0,15.0,2023-11-16,3,11
240,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-04-14,4,4
241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5,3.0,2023-01-03,1,1
242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,1.5,4.5,2023-10-20,4,10
243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,2.0,8.0,2023-01-12,3,1
244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,4.0,12.0,2023-08-31,3,8
245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,6.0,2023-07-07,4,7
246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1.5,3.0,2023-02-06,0,2
247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1.5,7.5,2023-09-15,4,9
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,6.0,2023-10-21,5,10
249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,3.0,6.0,2023-03-30,3,3
250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,6.0,2023-09-02,5,9
251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,15.0,2023-12-13,2,12
252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1.0,5.0,2023-02-06,0,2
253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,1.5,6.0,2023-07-14,4,7
254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,5.0,2023-05-10,2,5
255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0,2.0,2023-08-19,5,8
256,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5,4.0,20.0,2023-03-31,4,3
257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,4.0,8.0,2023-01-06,4,1
258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3.0,9.0,2023-10-02,0,10
259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,6.0,2023-02-06,0,2
260,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,4.0,20.0,2023-07-10,0,7
261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5.0,10.0,2023-10-13,4,10
262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1.5,1.5,2023-05-29,0,5
263,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,4.0,20.0,2023-07-07,4,7
264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,4.0,4.0,2023-05-29,0,5
265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,4.0,16.0,2023-11-16,3,11
266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,4.0,16.0,2023-03-13,0,3
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-05-22,0,5
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-11-23,3,11
269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,12.0,2023-10-15,6,10
270,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5,4.0,20.0,2023-11-03,4,11
271,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,4.0,12.0,2023-06-08,3,6
272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,5.0,2023-11-14,1,11
273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,2023-09-12,1,9
274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,4.0,16.0,2023-11-26,6,11
275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-10-13,4,10
276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0,2.0,2023-11-03,4,11
277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5,4.0,20.0,2023-11-13,0,11
278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,6.0,2023-04-15,5,4
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,3.0,2023-12-17,6,12
280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,1.5,6.0,2023-03-13,0,3
281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2.0,4.0,2023-05-09,1,5
282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4.0,4.0,2023-10-22,6,10
283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,1.0,4.0,2023-06-23,4,6
284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,2023-06-30,4,6
285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,4.0,20.0,2023-05-13,5,5
286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,15.0,2023-02-06,0,2
287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,8.0,2023-04-25,1,4
288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-05-27,5,5
289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3.0,6.0,2023-02-19,6,2
290,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5,1.5,7.5,2023-12-11,0,12
291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,4.0,4.0,2023-04-25,1,4
292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,1.5,4.5,2023-10-12,3,10
293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,2.0,10.0,2023-08-30,2,8
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3.0,6.0,2023-10-21,5,10
295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,2.0,6.0,2023-11-02,3,11
296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,3.0,2023-09-19,1,9
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3.0,9.0,2023-07-04,1,7
298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,4.0,4.0,2023-01-28,5,1
299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,2.0,2023-10-04,2,10
300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.5,3.0,2023-02-06,0,2
301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,4.0,12.0,2023-02-26,6,2
302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2.0,4.0,2023-01-15,6,1
303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,1.5,4.5,2023-05-18,3,5
304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3,4.0,12.0,2023-05-03,2,5
305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5.0,15.0,2023-11-06,0,11
306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,2023-10-11,2,10
307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,4.0,12.0,2023-02-25,5,2
308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1.0,4.0,2023-02-06,0,2
309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-09-10,6,9
310,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-08-11,4,8
311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,2023-11-07,1,11
312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,1.5,4.5,2023-02-14,1,2
313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1.0,1.0,2023-04-28,4,4
314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,2023-09-06,2,9
315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,3.0,4.0,2023-01-10,1,1
316,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,4.0,12.0,2023-04-23,6,4
317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,4.0,12.0,2023-02-06,0,2
318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4,5.0,20.0,2023-02-26,6,2
319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,3.0,2023-01-22,6,1
320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,3.0,2023-03-10,4,3
321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,4.0,2023-01-28,5,1
322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,10.0,2023-08-11,4,8
323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,4.0,8.0,2023-11-18,5,11
324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,10.0,2023-01-09,0,1
325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,2.0,10.0,2023-12-03,6,12
326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,2.0,8.0,2023-10-26,3,10
327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,4.0,12.0,2023-10-08,6,10
328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-08-06,6,8
329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4,4.0,16.0,2023-02-06,0,2
330,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5,5.0,25.0,2023-07-02,6,7
331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,4.0,12.0,2023-06-15,3,6
332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,4.0,20.0,2023-01-11,2,1
333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,3.0,1.5,2023-10-02,0,10
334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3.0,6.0,2023-03-25,5,3
335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,4.0,8.0,2023-11-02,3,11
336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,3.0,2.0,2023-01-27,4,1
337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-12-29,4,12
338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,4.0,8.0,2023-10-20,4,10
339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,3.0,12.0,2023-11-01,2,11
340,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,1.0,1.0,2023-07-14,4,7
341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,1.0,3.0,2023-12-29,4,12
342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5.0,15.0,2023-06-30,4,6
343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,5.0,2023-02-15,2,2
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,3.0,2023-11-16,3,11
345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1.5,3.0,2023-07-02,6,7
346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,9.0,2023-05-21,6,5
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,3.0,3.0,2023-05-25,3,5
348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,4.0,4.0,2023-10-31,1,10
349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,4.0,20.0,2023-02-24,4,2
350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.5,3.0,2023-02-27,0,2
351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,4.0,6.0,2023-12-09,5,12
352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4.0,8.0,2023-04-06,3,4
353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5,4.0,20.0,2023-11-02,3,11
354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2.0,6.0,2023-07-27,3,7
355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,15.0,2023-03-03,4,3
356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4.0,12.0,2023-02-06,0,2
357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2.0,6.0,2023-09-19,1,9
358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,4.0,16.0,2023-02-21,1,2
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,3.0,9.0,2023-08-12,5,8
360,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,4.0,12.0,2023-09-27,2,9
361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,4.0,2023-08-18,4,8
362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,4.0,16.0,2023-12-16,5,12
363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,1.5,6.0,2023-03-11,5,3
364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,3.0,2023-05-21,6,5
365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1.5,3.0,2023-02-23,3,2
366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,6.0,2023-06-07,2,6
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,15.0,2023-05-12,4,5
368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,4.0,12.0,2023-07-06,3,7
369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.0,8.0,2023-06-20,1,6
370,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,5.0,2023-12-22,4,12
371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,2.0,2023-09-02,5,9
372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.0,16.0,2023-01-14,5,1
373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,5.0,10.0,2023-08-09,2,8
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3.0,9.0,2023-02-27,0,2
375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2023-05-14,6,5
376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,2.0,4.0,2023-07-18,1,7
377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,1.0,2.0,2023-10-08,6,10
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-03-21,1,3
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-08-16,2,8
380,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1.5,4.5,2023-02-06,0,2
381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,1.5,7.5,2023-04-20,3,4
382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,2023-11-26,6,11
383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4,5.0,20.0,2023-10-10,1,10
384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,5.0,2023-05-10,2,5
385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,10.0,2023-02-28,1,2
386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3.0,6.0,2023-02-02,3,2
387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,6.0,2023-01-28,5,1
388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1.0,2023-08-14,0,8
389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,10.0,2023-02-06,0,2
390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,1.5,7.5,2023-09-26,1,9
391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,9.0,2023-03-15,2,3
392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,3.0,6.0,2023-01-13,4,1
393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1.5,3.0,2023-02-06,0,2
394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,5.0,2023-10-16,0,10
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,3.0,2023-07-15,5,7
396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,4.0,20.0,2023-05-28,6,5
397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4,1.5,6.0,2023-03-26,6,3
398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1.0,2023-04-23,6,4
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3.0,3.0,2023-11-17,4,11
400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4,5.0,20.0,2023-12-20,2,12
401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,2.0,8.0,2023-06-10,5,6
402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,3.0,2023-07-12,2,7
403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,4.0,2023-12-04,0,12
404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5,1.5,7.5,2023-02-08,2,2
405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2.0,6.0,2023-10-21,5,10
406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1.0,4.0,2023-09-08,4,9
407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,2023-06-07,2,6
408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,1.5,6.0,2023-06-19,0,6
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,3.0,6.0,2023-09-11,0,9
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3.0,12.0,2023-12-27,2,12
411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0,2.0,2023-02-01,2,2
412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,3.0,3.0,2023-10-04,2,10
413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.0,16.0,2023-02-12,6,2
414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,5.0,15.0,2023-03-14,1,3
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,3.0,2023-03-02,3,3
416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2.0,8.0,2023-02-06,0,2
417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,4.0,8.0,2023-05-29,0,5
418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1.0,5.0,2023-09-29,4,9
419,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,4.0,20.0,2023-04-20,3,4
420,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4.0,4.0,2023-04-22,5,4
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,3.0,9.0,2023-07-31,0,7
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,6.0,2023-01-05,3,1
423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,2.0,10.0,2023-08-25,4,8
424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,2.0,10.0,2023-07-28,4,7
425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,4.0,8.0,2023-03-31,4,3
426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,4.0,12.0,2023-02-06,0,2
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.0,12.0,2023-05-16,1,5
428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4.0,16.0,2023-02-20,0,2
429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1.5,1.5,2023-12-08,4,12
430,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4.0,4.0,2023-08-03,3,8
431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1.5,3.0,2023-08-03,3,8
432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,5.0,10.0,2023-06-06,1,6
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,15.0,2023-01-08,6,1
434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,4.0,12.0,2023-02-06,0,2
435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,4.0,12.0,2023-02-18,5,2
436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3.0,15.0,2023-06-13,1,6
437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3.0,10.0,2023-12-24,6,12
